exrtAthorNo,text,환율승인번호,환율승인번호,환율승인번호,0
anounExrt,DECIMAL(15|6),고시환율,고시환율,고시환율,0
fCBtnExrt,DECIMAL(15|6),외화간환율,외화간환율,외화간환율,0
posiAdjsExrt,DECIMAL(15|6),포지션조정환율,포지션조정환율,포지션조정환율,0
pcstExrt,DECIMAL(15|6),원가환율,원가환율,원가환율,0
exrtAplyNth,DECIMAL(5|0),환율적용회차,환율적용회차,환율적용회차,0
uSDRt,DECIMAL(15|6),대미환산율,대미환산율,대미환산율,0
fXTranResnDstcd,text,외환거래사유구분코드,외환거래사유구분코드,외환거래사유구분코드,0
prcplMnrcvFCOtrbrnSerno,DECIMAL(7|0),원금입금외화타점일련번호,원금입금외화타점일련번호,원금입금외화타점일련번호,0
prcplPaymtFCOtrbrnSerno,DECIMAL(7|0),원금지급외화타점일련번호,원금지급외화타점일련번호,원금지급외화타점일련번호,0
intFCOtrbrnSerno,DECIMAL(7|0),이자외화타점일련번호,이자외화타점일련번호,이자외화타점일련번호,0
feeFCOtrbrnSerno,DECIMAL(7|0),수수료외화타점일련번호,수수료외화타점일련번호,수수료외화타점일련번호,0
fndsPyaccWayDstcd,text,자금결제방법구분코드,자금결제방법구분코드,자금결제방법구분코드,0
eceptTranCrncyCd,text,예외거래통화코드,예외거래통화코드,예외거래통화코드,0
bIC,text,BIC코드,BIC코드,BIC코드,0
acnCnfmrDstic,text,계좌확인구분,계좌확인구분,계좌확인구분,0
bfInovCalcYmd,text,전연체이자계산년월일,전연체이자계산년월일,전연체이자계산년월일,0
bfNextPaymtRsptYmd,text,전다음납입유예년월일,전다음납입유예년월일,전다음납입유예년월일,0
bfExpirAfMnrcvYmd,text,전만기후입금년월일,전만기후입금년월일,전만기후입금년월일,0
sblsCustOvrduBaseDd,text,전대고객연체기준일,전대고객연체기준일,전대고객연체기준일,0
spare1,text,예비1,예비1,예비1,0
rcpayUno,text,출납사용자번호,출납사용자번호,출납사용자번호,0
chkclPrcssNoitm,DECIMAL(1|0),타점권처리건수,타점권처리건수,타점권처리건수,0
chkclAsblNoitm,DECIMAL(3|0),타점권조립건수,타점권조립건수,타점권조립건수,0
rtchkAmt,DECIMAL(15|0),회금금액,회금금액,회금금액,0
scrtAsstDstcd,text,유동화자산구분코드,유동화자산구분코드,유동화자산구분코드,0
scrtIssuDgre,DECIMAL(3|0),유동화발행차수,유동화발행차수,유동화발행차수,0
woncAcitmPrcssNoitm,DECIMAL(2|0),원화계정처리건수,원화계정처리건수,원화계정처리건수,0
